{'seccode': 'YNDX', 'price': 1971.8, 'quantity': 90, 'tradetime': '06.03.2023 13:30:10'}
{'seccode': 'YNDX', 'price': 1950.4, 'quantity': 102, 'tradetime': '09.03.2023 10:56:19'}
{'seccode': 'YNDX', 'price': 1950.4, 'quantity': 4, 'tradetime': '09.03.2023 10:56:20'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 5, 'tradetime': '09.03.2023 10:56:21'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 8, 'tradetime': '09.03.2023 10:56:21'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 8, 'tradetime': '09.03.2023 10:56:21'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 4, 'tradetime': '09.03.2023 10:56:22'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 22, 'tradetime': '09.03.2023 10:56:22'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 63, 'tradetime': '09.03.2023 10:56:22'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 1, 'tradetime': '09.03.2023 10:56:22'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 4, 'tradetime': '09.03.2023 10:56:23'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 5, 'tradetime': '09.03.2023 10:56:23'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 20, 'tradetime': '09.03.2023 10:56:23'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 1, 'tradetime': '09.03.2023 10:56:23'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 5, 'tradetime': '09.03.2023 10:56:24'}
{'seccode': 'YNDX', 'price': 1950.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:24'}
{'seccode': 'YNDX', 'price': 1950.8, 'quantity': 40, 'tradetime': '09.03.2023 10:56:25'}
{'seccode': 'YNDX', 'price': 1950.8, 'quantity': 50, 'tradetime': '09.03.2023 10:56:26'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 5, 'tradetime': '09.03.2023 10:56:28'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 50, 'tradetime': '09.03.2023 10:56:29'}
{'seccode': 'YNDX', 'price': 1949.8, 'quantity': 1, 'tradetime': '09.03.2023 10:56:30'}
{'seccode': 'YNDX', 'price': 1949.0, 'quantity': 1, 'tradetime': '09.03.2023 10:56:30'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 44, 'tradetime': '09.03.2023 10:56:30'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 10, 'tradetime': '09.03.2023 10:56:30'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 20, 'tradetime': '09.03.2023 10:56:31'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 10:56:31'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 50, 'tradetime': '09.03.2023 10:56:31'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 108, 'tradetime': '09.03.2023 10:56:31'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 50, 'tradetime': '09.03.2023 10:56:32'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 40, 'tradetime': '09.03.2023 10:56:32'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 331, 'tradetime': '09.03.2023 10:56:32'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 93, 'tradetime': '09.03.2023 10:56:32'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 2, 'tradetime': '09.03.2023 10:56:33'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 100, 'tradetime': '09.03.2023 10:56:33'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 2, 'tradetime': '09.03.2023 10:56:34'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 8, 'tradetime': '09.03.2023 10:56:34'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 1, 'tradetime': '09.03.2023 10:56:34'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 20, 'tradetime': '09.03.2023 10:56:34'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 1, 'tradetime': '09.03.2023 10:56:35'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 2, 'tradetime': '09.03.2023 10:56:36'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 50, 'tradetime': '09.03.2023 10:56:36'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 3, 'tradetime': '09.03.2023 10:56:37'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 10:56:37'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 44, 'tradetime': '09.03.2023 10:56:40'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 10:56:42'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 5, 'tradetime': '09.03.2023 10:56:43'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 17, 'tradetime': '09.03.2023 10:56:44'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 10, 'tradetime': '09.03.2023 10:56:44'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 2, 'tradetime': '09.03.2023 10:56:46'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 7, 'tradetime': '09.03.2023 10:56:46'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 3, 'tradetime': '09.03.2023 10:56:47'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 2, 'tradetime': '09.03.2023 10:56:47'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:47'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:48'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:48'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:49'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 3, 'tradetime': '09.03.2023 10:56:49'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:49'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 4, 'tradetime': '09.03.2023 10:56:50'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 1, 'tradetime': '09.03.2023 10:56:51'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:52'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 49, 'tradetime': '09.03.2023 10:56:53'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:56:54'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 10:56:54'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 9, 'tradetime': '09.03.2023 10:56:54'}
{'seccode': 'YNDX', 'price': 1948.4, 'quantity': 1, 'tradetime': '09.03.2023 10:57:02'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 41, 'tradetime': '09.03.2023 10:57:05'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 1, 'tradetime': '09.03.2023 10:57:05'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 20, 'tradetime': '09.03.2023 10:57:05'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 121, 'tradetime': '09.03.2023 10:57:06'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 30, 'tradetime': '09.03.2023 10:57:06'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:06'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 8, 'tradetime': '09.03.2023 10:57:06'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 40, 'tradetime': '09.03.2023 10:57:07'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 1, 'tradetime': '09.03.2023 10:57:09'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 25, 'tradetime': '09.03.2023 10:57:09'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 1, 'tradetime': '09.03.2023 10:57:10'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 25, 'tradetime': '09.03.2023 10:57:10'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 180, 'tradetime': '09.03.2023 10:57:10'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 8, 'tradetime': '09.03.2023 10:57:10'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 1, 'tradetime': '09.03.2023 10:57:11'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 2, 'tradetime': '09.03.2023 10:57:14'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 6, 'tradetime': '09.03.2023 10:57:15'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 5, 'tradetime': '09.03.2023 10:57:16'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 1, 'tradetime': '09.03.2023 10:57:17'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:19'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 1, 'tradetime': '09.03.2023 10:57:24'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 8, 'tradetime': '09.03.2023 10:57:25'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 20, 'tradetime': '09.03.2023 10:57:25'}
{'seccode': 'YNDX', 'price': 1946.2, 'quantity': 10, 'tradetime': '09.03.2023 10:57:26'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 36, 'tradetime': '09.03.2023 10:57:26'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 3, 'tradetime': '09.03.2023 10:57:26'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 15, 'tradetime': '09.03.2023 10:57:27'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 87, 'tradetime': '09.03.2023 10:57:27'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 14, 'tradetime': '09.03.2023 10:57:28'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 1, 'tradetime': '09.03.2023 10:57:28'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 5, 'tradetime': '09.03.2023 10:57:29'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 25, 'tradetime': '09.03.2023 10:57:29'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 25, 'tradetime': '09.03.2023 10:57:29'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:29'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 1, 'tradetime': '09.03.2023 10:57:29'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 10, 'tradetime': '09.03.2023 10:57:29'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 1, 'tradetime': '09.03.2023 10:57:30'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 8, 'tradetime': '09.03.2023 10:57:30'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:31'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 1, 'tradetime': '09.03.2023 10:57:31'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:31'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:32'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:32'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 17, 'tradetime': '09.03.2023 10:57:33'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 1, 'tradetime': '09.03.2023 10:57:33'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 54, 'tradetime': '09.03.2023 10:57:33'}
{'seccode': 'YNDX', 'price': 1943.6, 'quantity': 1, 'tradetime': '09.03.2023 10:57:34'}
{'seccode': 'YNDX', 'price': 1943.6, 'quantity': 1, 'tradetime': '09.03.2023 10:57:34'}
{'seccode': 'YNDX', 'price': 1944.4, 'quantity': 6, 'tradetime': '09.03.2023 10:57:34'}
{'seccode': 'YNDX', 'price': 1944.6, 'quantity': 1, 'tradetime': '09.03.2023 10:57:34'}
{'seccode': 'YNDX', 'price': 1944.6, 'quantity': 1, 'tradetime': '09.03.2023 10:57:34'}
{'seccode': 'YNDX', 'price': 1944.4, 'quantity': 1, 'tradetime': '09.03.2023 10:57:35'}
{'seccode': 'YNDX', 'price': 1944.4, 'quantity': 9, 'tradetime': '09.03.2023 10:57:35'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 11, 'tradetime': '09.03.2023 10:57:36'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 1, 'tradetime': '09.03.2023 10:57:37'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 1, 'tradetime': '09.03.2023 10:57:37'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 50, 'tradetime': '09.03.2023 10:57:38'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:39'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 9, 'tradetime': '09.03.2023 10:57:40'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 70, 'tradetime': '09.03.2023 10:57:43'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 10:57:45'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 1, 'tradetime': '09.03.2023 10:57:51'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 50, 'tradetime': '09.03.2023 10:57:53'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:07'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 23, 'tradetime': '09.03.2023 10:58:07'}
{'seccode': 'YNDX', 'price': 1946.2, 'quantity': 1, 'tradetime': '09.03.2023 10:58:13'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 5, 'tradetime': '09.03.2023 10:58:14'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 3, 'tradetime': '09.03.2023 10:58:14'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 38, 'tradetime': '09.03.2023 10:58:15'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 2, 'tradetime': '09.03.2023 10:58:16'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:17'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:17'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 2, 'tradetime': '09.03.2023 10:58:17'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 1, 'tradetime': '09.03.2023 10:58:17'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 1, 'tradetime': '09.03.2023 10:58:18'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 1, 'tradetime': '09.03.2023 10:58:18'}
{'seccode': 'YNDX', 'price': 1944.8, 'quantity': 1, 'tradetime': '09.03.2023 10:58:18'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 10, 'tradetime': '09.03.2023 10:58:21'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:25'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:26'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 1, 'tradetime': '09.03.2023 10:58:28'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 300, 'tradetime': '09.03.2023 10:58:29'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 1, 'tradetime': '09.03.2023 10:58:30'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 100, 'tradetime': '09.03.2023 10:58:30'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 74, 'tradetime': '09.03.2023 10:58:30'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 200, 'tradetime': '09.03.2023 10:58:30'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 10, 'tradetime': '09.03.2023 10:58:31'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 31, 'tradetime': '09.03.2023 10:58:31'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 1, 'tradetime': '09.03.2023 10:58:33'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:33'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 9, 'tradetime': '09.03.2023 10:58:33'}
{'seccode': 'YNDX', 'price': 1948.4, 'quantity': 2, 'tradetime': '09.03.2023 10:58:34'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 1, 'tradetime': '09.03.2023 10:58:35'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 9, 'tradetime': '09.03.2023 10:58:36'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 10:58:37'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 10, 'tradetime': '09.03.2023 10:58:37'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 49, 'tradetime': '09.03.2023 10:58:40'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 2, 'tradetime': '09.03.2023 10:58:41'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:41'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 100, 'tradetime': '09.03.2023 10:58:41'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 2, 'tradetime': '09.03.2023 10:58:42'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 40, 'tradetime': '09.03.2023 10:58:42'}
{'seccode': 'YNDX', 'price': 1945.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:42'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 500, 'tradetime': '09.03.2023 10:58:42'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 25, 'tradetime': '09.03.2023 10:58:43'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 2, 'tradetime': '09.03.2023 10:58:43'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 2, 'tradetime': '09.03.2023 10:58:43'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 25, 'tradetime': '09.03.2023 10:58:44'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 4, 'tradetime': '09.03.2023 10:58:45'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 1, 'tradetime': '09.03.2023 10:58:45'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 15, 'tradetime': '09.03.2023 10:58:45'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 2, 'tradetime': '09.03.2023 10:58:45'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 4, 'tradetime': '09.03.2023 10:58:46'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:46'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:47'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 10:58:50'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 35, 'tradetime': '09.03.2023 10:58:55'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 65, 'tradetime': '09.03.2023 10:58:56'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 50, 'tradetime': '09.03.2023 10:58:57'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 50, 'tradetime': '09.03.2023 10:58:57'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 10, 'tradetime': '09.03.2023 10:58:58'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 3, 'tradetime': '09.03.2023 10:58:59'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 1, 'tradetime': '09.03.2023 10:59:00'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 1, 'tradetime': '09.03.2023 10:59:03'}
{'seccode': 'YNDX', 'price': 1946.6, 'quantity': 50, 'tradetime': '09.03.2023 10:59:03'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 5, 'tradetime': '09.03.2023 10:59:04'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 10, 'tradetime': '09.03.2023 10:59:05'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 2, 'tradetime': '09.03.2023 10:59:07'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 3, 'tradetime': '09.03.2023 10:59:09'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 8, 'tradetime': '09.03.2023 10:59:15'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 2, 'tradetime': '09.03.2023 10:59:16'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 10, 'tradetime': '09.03.2023 10:59:17'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 5, 'tradetime': '09.03.2023 10:59:19'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 1, 'tradetime': '09.03.2023 10:59:20'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 100, 'tradetime': '09.03.2023 10:59:23'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 100, 'tradetime': '09.03.2023 10:59:23'}
{'seccode': 'YNDX', 'price': 1949.2, 'quantity': 2, 'tradetime': '09.03.2023 10:59:28'}
{'seccode': 'YNDX', 'price': 1949.0, 'quantity': 3, 'tradetime': '09.03.2023 10:59:29'}
{'seccode': 'YNDX', 'price': 1949.2, 'quantity': 1, 'tradetime': '09.03.2023 10:59:30'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 20, 'tradetime': '09.03.2023 10:59:31'}
{'seccode': 'YNDX', 'price': 1949.2, 'quantity': 1, 'tradetime': '09.03.2023 10:59:32'}
{'seccode': 'YNDX', 'price': 1949.0, 'quantity': 173, 'tradetime': '09.03.2023 10:59:33'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 2, 'tradetime': '09.03.2023 10:59:34'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 5, 'tradetime': '09.03.2023 10:59:34'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 6, 'tradetime': '09.03.2023 10:59:35'}
{'seccode': 'YNDX', 'price': 1949.8, 'quantity': 2, 'tradetime': '09.03.2023 10:59:38'}
{'seccode': 'YNDX', 'price': 1948.6, 'quantity': 4, 'tradetime': '09.03.2023 10:59:39'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 10, 'tradetime': '09.03.2023 10:59:40'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 39, 'tradetime': '09.03.2023 10:59:40'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 20, 'tradetime': '09.03.2023 10:59:40'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 5, 'tradetime': '09.03.2023 10:59:41'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 1, 'tradetime': '09.03.2023 10:59:41'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 1, 'tradetime': '09.03.2023 10:59:43'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 1, 'tradetime': '09.03.2023 10:59:44'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 10, 'tradetime': '09.03.2023 10:59:46'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 10, 'tradetime': '09.03.2023 10:59:46'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 25, 'tradetime': '09.03.2023 10:59:48'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 2, 'tradetime': '09.03.2023 10:59:49'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 10, 'tradetime': '09.03.2023 10:59:52'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 5, 'tradetime': '09.03.2023 10:59:55'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 1, 'tradetime': '09.03.2023 10:59:56'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 1, 'tradetime': '09.03.2023 10:59:59'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 1, 'tradetime': '09.03.2023 11:00:01'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 11:00:07'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 4, 'tradetime': '09.03.2023 11:00:09'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 11:00:10'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 2, 'tradetime': '09.03.2023 11:00:12'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 10, 'tradetime': '09.03.2023 11:00:12'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 10, 'tradetime': '09.03.2023 11:00:14'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 10, 'tradetime': '09.03.2023 11:00:17'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 22, 'tradetime': '09.03.2023 11:00:20'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 2, 'tradetime': '09.03.2023 11:00:21'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 5, 'tradetime': '09.03.2023 11:00:21'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 72, 'tradetime': '09.03.2023 11:00:27'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 11:00:28'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 10, 'tradetime': '09.03.2023 11:00:28'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 11:00:29'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 10, 'tradetime': '09.03.2023 11:00:29'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 10, 'tradetime': '09.03.2023 11:00:30'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 11:00:32'}
{'seccode': 'YNDX', 'price': 1947.6, 'quantity': 2, 'tradetime': '09.03.2023 11:00:37'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 1, 'tradetime': '09.03.2023 11:00:39'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 1, 'tradetime': '09.03.2023 11:00:39'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 27, 'tradetime': '09.03.2023 11:00:40'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 1, 'tradetime': '09.03.2023 11:00:43'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 24, 'tradetime': '09.03.2023 11:00:44'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 16, 'tradetime': '09.03.2023 11:00:49'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 4, 'tradetime': '09.03.2023 11:00:52'}
